id,joke,label
5154,“我从小缺乏母爱，父母总不再身边。” “那你缺乏父爱了咋办？” 此人说出了遗憾终生的话“我有你们！”,1
5155,某天上课，电工学，老师提问：“为什么采用高压输电？” 一同学回答：“谁敢偷电，电死他。”,1
5156,你生命的七分之一是在周一度过的。,0
5157,一个完美的客人是让主人有宾至如归的感觉。,0
5158,你一定又干了什么混帐事情！爸爸说。,1
5159,我是一个绝对的，非常狂热的狂热者。,0
5160,我在圣诞节得到的只是一件毛衣......我本来会喜欢尖叫声或呻吟声。,0
5161,会议是重要人物的集合，他们个人无法做任何事情，但他们一起决定不能做任何事情。,1
5162,妻子问丈夫：如果给你一次重新选择妻子的机会，你还会选择我吗？ 丈夫摇了摇头说：一个人怎么能被同一块石头绊倒两次呢？,1
5163,一个醉鬼半夜回家，妻子埋怨他回来得晚。 醉鬼解释：有两个推销员一直纠缠着我不放。 妻子：那他们向你推销了什么？ 他们问我要钱还是要命？,1
5164,计算机会摧毁谁，他们必须首先疯狂。,0
5165,收银员说：没零钱了，找你两个塑料袋吧！,1
5166,成长的最简单方法是将自己包围在比你更聪明的人身上。,1
5167,不要吹嘘 - 这不是拉扯火车的哨子。,0
5168,“老师，你看我论文哪里还需要改一下。” “……嗯，你把08级改成09级就可以了。”,1
5169,可以拼写而不重复字母的唯一15个字母单词是无法使用的。,0
5170,吃啥变啥。所以远离混蛋鸡。,1
5171,必须知道人类的事物会被爱：但必须爱上神圣的事物才能被人所知。,1
5172,丈夫来到机场接妻子。 妻子：你为何愁眉苦脸的，看那边的一对夫妻，有说有笑的，多开心。 丈夫：他是送她的。,1
5173,"我允许你走进我的世界,但不许你在我的世界里走来走去。",1
5174,您拥有的马匹数量会根据您仓库中的摊位数量而增加。,0
5175,卡孜问阿凡提：别人都说你见识广，你说说魔鬼的脸是什么样？ 你要想知道鬼脸的模样，就对着镜子照照吧！,1
5176,关于以色列唯一的鸡是他们的汤。,1
5177,在显微镜上：物体比它们看起来更小，更少惊人。,0
5178,一位风湿病患者问：“洗温泉疗效如何？” 经理说：“举例来说，有一位坐轮椅来的患者，泡了一个月温泉澡，结果没付帐就骑单车溜了。”,1
5179,南部动物园和北部动物园有什么区别？一个南部动物园描述了笼子前面的动物以及......“食谱”。,0
5180,男：亲爱的，你一定要早点给我来信，越早越好，不然我要急死的。 女：放心吧，亲爱的，为了安慰你，昨天我就把信写好了。,1
5181,某MM为了丰胸开始练哑铃，因为右手力气大些，所以每次都是右手举5次，左手举3次。 三个月后丰胸成功，结果男朋友眼睛患斜视了……,1
5182,下楼，碰见一小正太在找他奶奶，便问他他奶奶长什么样？ 小正太回答：“就是一个很老的女生！”瞬间笑倒了！,1
5183,别佳站在正在写生的画家的背后看了半天，然后问：“叔叔，你一定很穷吧？这样多费劲呵！干吗不买台照相机呢？”,1
5184,一司机酒后开车被警察逮个正着，遂解释喝了点啤酒。警察问：啤酒不是酒吗？司机反问道：酱油也是油吗？,1
5185,我不沉迷于咖啡，我只是对咖啡因具有严重的依赖性。,1
5186,当我死的时候，我将我的身体留给了科幻小说。,0
5187,一个汽车司机不小心，把小芬家的一只公鸡碾死了。司机下车问小芬：你的父母在家吗？我把你家的公鸡碾死了，是来赔偿的。 那你去跟公鸡商量吧！,1
5188,我一个同事的婆婆出去玩，走在高速路上。 忽然晕车了想吐，于是打开车窗刚一张嘴，不幸的是假牙飞出去了。 晕，三百多块没了……,1
5189,我相信世界上唯一一次能够通往我家的道路就是我在洗手间的时候。,0
5190,老王卖瓜，一人问他：你的瓜好吃么？ 老王说：不好加好为何物？ 客人说：不知道。 老王说了：之间。,1
5191,话说我们化学老师，马上结婚了。 一天自习，那厮拿了个本子写了一节课，下课无聊，我去看他写的啥，满满几篇全是“我要结婚了哦耶……”,1
5192,同事小郭得罪了坐在他对面得美女小花。 小花怒气冲冲：“你以后别在我面前出现啦！” 小郭笑嘻嘻的说：“那我以后只出现在你心里面。”,1
5193,性就像空气一样，只有当你没有得到任何东西时，它才会变坏。,0
5194,不管是新司机还是老司机，在开车的时候都不能分心，只有全神贯注，踩好油门，才能撞到想撞的人。,1
5195,我妻子停止说话的唯一一次是她的母亲开始说话。,0
5196,学生们快到下课时就不由自主地从“十”开始倒计时，每次数到“零”电铃就响了。 老师很烦恼，校长却很高兴：他们以后可以去国家航天局发布点火命令！,1
5197,要说一个男人一次不能爱一个女人是荒谬的。这就像是说音乐家需要不止一把小提琴才能演奏同一首音乐。,0
5198,我们宿舍一个人喝多了要去尿尿然后带出一句冷话：尿喝多了，酒就特别多。,1
5199,有个酒鬼梦见得了一瓶美酒，他想把这酒炖热了喝。当他正跑进厨房炖酒的时候，梦忽然醒了。 他非常懊悔，自言自语地说：可惜刚才没有早点趁冷喝掉！,1
5200,弟弟说：太阳的胆子真小！ 哥哥说：何以见得呢？ 弟弟说：因为它要白天才敢出来呢！,1
5201,肉是疯长的东西，胸是瘪下去的东西。,1
5202,股市是有经验的人获得很多金钱，有金钱的人获得很多经验的地方。,1
5203,妻子：“隔壁老王的妻子喜怒无常，脾气坏透了，老王怎么和她相处的？” 丈夫：“难道你不知道老王是在市气象局工作的。”,1
5204,他说他死于快女，慢马，歪卡和威士忌。,0
5205,为什么柠檬汁主要是人造成分，而洗碗液含有真正的柠檬？,0
5206,错误是人，原谅是违反公司政策。,0
5207,在我结婚之前，我有六个关于抚养孩子的理论。现在我有六个孩子，没有理论。,1
5208,医院是员工比患者抱怨更多的地方。,1
5209,有次问朋友，从男性朋友变成男朋友是什么感觉呀。 朋友郑重其实地回答道：没什么，只是从普通会员升级为VIP，享受更多服务与特权，不过也要交纳更多费用。,1
5210,据内部人士透露，日本银行业危机没有任何改善的迹象。如果有的话，它会变得更糟。,1
5211,生死有命，富贵在爹。,1
5212,为什么我们年轻的时候总是想长大，而我们年老的时候还要年轻？,1
5213,我爸才叫冷，那天他和一个叔叔讨论蚊子多的问题，说了这样一句话：“那蚊子多的呀，把我六岁的儿子差点叮成七岁！”,1
5214,长寿和繁荣，但不要让美国国税局知道。,1
5215,如果您的计算机显示“打印机缺纸”，则无法通过连续单击“确定”按钮来解决此问题。,1
5216,bobo跳楼自杀未遂， 结果却被警察抓起来。 罪名是：随意乱丢垃圾。,1
5217,从错误中吸取教训的人很聪明。从别人的错误中吸取教训的人更聪明。,1
5218,“当警察叔叔。” “实现了吗?” “实现了一半。” “什么叫一半啊?” ———— “现在是叔叔。” “……”,1
5219,今天在空间一不小心看到了某女的爱情宣言，拿来分享一下：等着我，小子，我一定要出现你家的户口上，当不了你老婆，我就做你后妈！,1
5220,太太穿了一件“性感开裆内衣”在卧室里摆出个性感的姿势，想给老公一个惊喜。 老公：早就告诉你该减肥了，你看，把内裤都撑破了！,1
5221,警告您要由医生而不是警察放慢速度。,1
5222,对某人诚实的最佳衡量标准是对他们的浴室规模进行零调整。,1
5223,但我的电脑上没有“任何钥匙”！,0
5224,如果你颜丑，就要健身。这样当别人再说你丑的时候，你就可以揍他了。,1
5225,男友：不知你怎么看，玛蒂尔达，我不相信会有一见钟情的事。 女友：为什么？ 男友：你能一眼看出对方挣多少钱吗？,1
5226,一位年轻妇女在路上见到一个男孩抽烟，她就用警告的语气问孩子：“你爸爸知道你抽烟吗？” 男孩立刻回答：“你在半路上和陌生男人讲话，你丈夫知道吗？”,1
5227,计算机就像空调一样：如果打开窗户，它们都会停止工作。,0
5228,帮助别人，它就成了你的工作。,0
5229,某老太生前爱打麻将，死后儿女提议送麻将陪葬，一女却担忧：万一人手不够她来叫我们怎么办？！,1
5230,他走路时好像平衡了他鼻子上的家谱。,1
5231,然后上帝将他们从数据中心扔出来并锁上门并用密码保护它。,1
5232,深夜，一个喝得醉醺醺的游客回到了旅馆。 半晌，他不满地叫了起来：“喂！服务员，你们的电话在哪儿呢？” “先生，这儿是电梯间。”,1
5233,废话是人际关系的第一句。,1
5234,厂长：多蒙夸奖。 游泳者：不必谦虚。贵厂生产的救生圈一见水就撒气，我只好拼命地游，结果很快学会了游泳。,1
5235,丈夫：亲爱的，我爱你的热度已达到一百二十度了。 妻子：哦，那我就要预备和你离婚了。 丈夫：为什么？ 妻子：为避免爆炸的危险啊！,1
5236,微软：大多数智能客户意识到我们的软件只会欺骗青少年。,0
5237,每小时1海里航行220码的时间==结 - 弗隆,1
5238,在美国，任何男孩都可能成为总统，我认为这只是他冒的一个风险。,0
5239,内森 - 愚蠢的地狱，往往让别人感到愚蠢。,0
5240,不要让我发疯 - 我跑出了隐藏尸体的地方。,0
5241,年初老婆生个儿子，请了几个月的假在家看孩子。 情人节那天我上班无聊，上QQ问老婆：“情人节没和小青年聊天么？” 老婆回：“在给小青年喂奶。”,1
5242,作为一个原则问题，我从未参加过第一届年度会议。,0
5243,房里正在大扫除。杂物堆得满桌满地，到处一片狼藉。 妻子对丈夫说：“你快去街上自动电话亭给家里打个电话吧！我们的电话我怎么也找不到了。”,1
5244,我大学室友居然和我小学室友一个性别！,1
5245,后来老板给他一个盆子，老外见状，连忙摇头说：“NO，NO，NO。” 老板纳闷道：“我这新进的盆，不漏啊！”,1
5246,足够的研究将倾向于支持您的结论。,0
5247,在一些学校学习就像从一个学校喝酒。,0
5248,只有在父母能够坐下来的情况下才能开始一个家庭。,0
5249,为什么没有手表的人在问你的时间时会看看他们的手腕？,1
5250,林肯公园：当他们开始将假草放入“林肯日志”盒子时创造了什么。,0
5251,酒精中毒是唯一试图说服你没有它的疾病。,0
5252,老婆总觉得婚后生活不够浪漫，就对老公说：“我们再谈一次恋爱如何？” 谁知老公忙不迭地摆手说道：“算了吧，我可不愿再回到万恶的‘旧社会’！”,1
5253,一个人要是舍得让你伤心，就根本不会在乎你是否流泪。所以赶紧收起那卑微的泪水，洗洗脸刷刷牙，该干嘛就干嘛去吧。,1
5254,我不知道我是想改变这个世界还是只是用厕所训练它。,1
5255,我被指责为粗俗。我说那是胡说八道。,0
5256,老虎和狐狸一起进入餐厅，狐狸:一碗牛肉面。 侍者转向老虎:您呢？ 狐狸插嘴道:不用招呼他，要是他饿了，我哪有胆量跟他走在一起！,1
5257,我和砖墙谈过比你更有趣的事！,1
5258,许多人认为他们正在考虑重新安排他们的偏见。,1
5259,妻子：孩子爸爸，你看咱们宝贝儿子的成绩单，连是四个‘2’。 丈夫：二是主牌呀，难得一下子来四个，还可以横甩呢！……,1
5260,第一个人：“我的妻子是个天使！” 第二个人：“你很幸运，我的还活着。”,1
5261,如果需要，这些笑话可用于诱导呕吐。,1
5262,女儿，父亲说。追求你的那个小伙子在我们家呆得很晚，这件事母亲什么也没对你说吗？ 说了，爸爸，她说：男人们一点儿也没有改变。,1
5263,生活就像一面镜子，如果你对它皱眉，它会皱起眉头; 如果你微笑，它会返回问候语。,1
5264,美国的所有电话号码都以数字555开头。,0
5265,那个卑鄙的恶棍应该被一个傻瓜踢死，我只是那个人。,0
5266,仇恨就像吞咽毒药一样等待对方死亡。,1
5267,男人比女人更不感性。没有人曾经自愿地看过两部电影“我们是谁”。,0
5268,小明央求哥哥：“你去向妈妈要点钱，咱们两个看电影去。” “要去你自己去，妈妈又不光是我一个人的。” “可你跟妈妈认识得早一些嘛！”,1
5269,永远不希望下周。时间太宝贵了，无法想象。,0
5270,丈夫说：妻子变了，芝麻大的小事就整天磨磨叨叨没完没了，越来越像老妈了。,1
5271,当你在拥挤的消防站里喊“电影”时会发生什么？,0
5272,耶稣拯救！通过使用双优惠券和明智购物。,0
5273,我进行了智商测试。结果回来是负面的。,1
5274,老天，你让夏天和冬天同房了吧？生出这鬼天气！,1
5275,我很乐意，但我必须为我的火焰喷射器充电。,0
5276,我的妻子不能摔跤，但你应该看到她的盒子。,0
5277,如果你的心里装下另外一个女人 那么 我的床上就可以睡下另外一个男人。,1
5278,一个德国抢劫犯被带到法庭，法官问他是否会讲英语，年轻人答道：会一点儿。 你会讲什么？ 把所有的钱都给我。,1
5279,在加拿大的两美元钞票上，悬挂在议会大楼上的旗帜是美国国旗。,0
5280,甲：“给我讲个悲剧吧?” 乙：“男人结扎完，妻子流产了。” 甲：“有没有更悲剧的?” 乙：“男人结扎完，妻子怀孕了……”,1
5281,丈夫被半岁的女儿抓得满脸是伤。太太频频催他上医院。 丈夫：我不在乎这点伤。 太太：我却在乎我的名誉。,1
5282,他喜欢喜欢别人，所以人们喜欢他。,0
5283,小时候难过会哭，长大后难过会笑。,1
5284,银行倒闭是由存款人造成的，他们没有存入足够的资金来弥补因管理不善造成的损失。,1
5285,法国女性在耳朵后面吸引法国男人的是什么？回答。他们的脚踝。,0
5286,知道高考为什么在6月7、8号吗？意思是：录取吧。,1
5287,如果一开始没有成功，请创建一个NT版本。,1
5288,一个教室找不到半个玩手机的是高中，半个教室找不到一个不玩手机的是大学； 高中老师骂你是关心你，大学老师骂你说明他是真的想骂你。,1
5289,医生给一患者截肠手术，因肠接头缝合不好，出现漏粪，又作了第二次开腹手术，患者疼痛地说：“大夫，这回不必缝了。就给肚皮安上个拉锁吧。”,1
5290,如果你不缴税，你觉得你已经得到了很多好处。,0
5291,过完了今天，就不要再见面，我害怕每天醒来揍你好几遍。,1
5292,我们的员工按时，按预算完成了18个月的工作。,0
5293,人类和海豚是唯一有性生活的物种。,0
5294,饿狼觅食，听见有家人在训孩子：再哭就把你扔出去喂狼！可是，孩子哭了一夜……第二天早晨，狼长叹一声：哎……人类说话不算数！,1
5295,故作坚强是因为你其实比谁都软弱 你是那么不愿意去承认这一点。,1
5296,狐狸偷了大象的象牙，大象亲自去找狐狸算账，远远看见一山羊，道：这年头，小偷都这么猖狂，居然还把我的象牙栓挂在头顶上，也不怕Pol.ice查！,1
5297,酒精和微积分不混合。永远不要喝酒。,0
5298,如果这个世界是一个合乎逻辑的地方，那么男人就会骑马鞍马。,0
5299,大学寝室，隔壁的妹子堪称奇葩。 大四闲的，一个寝室四个人刚好凑桌麻将。 某日那萌妹子过来围观我们血战了十分钟，最后竟然问：你们谁是地主啊？,1
5300,"欺骗一个人的最好办法,就是利用自己的真感情,也许不是我遗忘了,只是我不原意想起而已。",1
5301,我们的眼睛放在前面，因为向前看比回头看更重要。,0
5302,太多的夫妻结婚无论好坏，但并不好。,0
5303,初婚婚姻 - 一种短暂的第一次婚姻，以离婚告终，没有孩子，没有财产，没有遗憾。,0
5304,A：这是我刚交的女朋友。 B：分这么细？,1
5305,朦胧月下，小女友依偎在我怀里发痴：如果天上出现两个月亮会不会更浪漫些呢？ 我：不知道，我就知道要是有两个月亮的话你们女孩就更倒霉了……,1
5306,如果一个男人可以有一半的愿望，他会把他的麻烦加倍。,0
5307,猫会伸展到与刚拍摄的午睡长度成比例的距离。,1
5308,如果生活给你柠檬，做柠檬水。如果它给你番茄，请制作血腥玛丽。,0
5309,不要试图逃避过去，它总是在你身后。,0
5310,这位老太太专注于她的珠子而不抬头。,0
5311,字处理器从不在屏幕上显示光标，但总是说：现在输入密码。,0
5312,要么工作不认真，要么认真不工作。,1
5313,天上根本没有馅饼，掉下来的可能是砖头。,1
5314,妻子：“老公，你看我网上买的这件衣服好看吗？三千多元呢！” 丈夫：“几千元的衣服，你硬是能把它穿出几十元的效果来。”,1
5315,回归分析=试图理解事情变得更糟的原因的数学技巧。,1
5316,你可以用你的耳朵赢得更多的朋友！,0
5317,精神病院的病人对新来的医生说：医生，我们都很喜欢你，觉得你比以前那位医生好多了。 医生：谢谢，为什么呢？ 病人：你看上去和我们的样子差不多。,1
5318,米佳不愿意吃药，妈妈吓唬他说：快点吃下去吧，要不我就去叫警察来了。 米佳：妈妈，是警察喜欢吃药吗？,1
5319,教授：今天化学赐予我们最出色的产品是什么？ 大学生：金发女郎。,1
5320,你已经结婚三次，但仍然有同样的姻亲。,1
5321,组装后，始终会发现垫圈在工作台上。,0
5322,先生，如果你是我的丈夫，我会毒你的饮料。,1
5323,年轻人看着他的手表说：她将在20分钟内完成18分钟。,0
5324,语文课上，都是在讲倒装句：“颠倒原有语序，而语意不变的句子就叫做倒装句”，下面谁能举个例子。 一同学抢答道：“肉夹馍。”,1
5325,梦想不实现都是因为不够现实。,1
5326,结婚五周年纪念前两星期，丈夫问玛丽喜欢什么礼物，玛丽说喜欢富于浪漫气息的不实用的东西。 啊，你真好，玛丽俏声说，情比金坚？ 不是，他答，清仓减价。,1
5327,爸爸拿着苍蝇拍打死了一只苍蝇，没多久小明发现有好几只苍蝇聚集在死苍蝇上。 好奇的小明问爸爸：为什么苍蝇越打越多？ 爸爸：它们是它的亲朋好友来奔丧的。,1
5328,某君嗜酒，有酒必喝，喝酒必醉，醉酒必吐。 有客户问其做何工作。 一朋友代答：“搞外贸的，进出口部经理。”,1
5329,错误是人类......而将其归咎于计算机更是如此。,1
5330,如果它回来了，那就是，而且永远是你的。,1
5331,“你们家的电脑被盗了，赶紧回去吧，” “我家的电脑有360安全卫士，谁敢偷啊？”,1
5332,你的解决方案很糟糕。然而，问题非常有趣。,0
5333,对于政府而言，赌注太高，无法成为一项观赏性运动。,0
5334,出于某种原因，我们认为离婚是失败的信号，尽管我们每个人都有权利和义务纠正我们在生活中犯下的任何其他错误。,0
5335,如果我们嫁给一个年轻20岁的人，我们就会发现我们看起来像个白痴。,0
5336,苏格兰人从他的啤酒中捕获了令人讨厌的苍蝇并继续喝它，好像什么也没发生过一样。,1
5337,在这种令人惊讶的情况下，警察走到车边，敲了敲窗户。,0
5338,单身汉：唯一一个从未告诉过他妻子谎言的人。,1
5339,同学明明和小丽恋爱了，为了避免被学校发现， 星期一他们在后山碰头，星期二他们在溪边碰头， 星期三他们在公园碰头，星期四他们在小树林碰头， 星期五他们都脑震荡了。。。,1
5340,我一直想成为一个拖延者...我只是从未接触过它。,1
5341,收到一陌生姑娘发来的邮件，标题为“我是来表达一下悔意的”，内文是“结婚前我咋就没想起来应该勾搭你呢？”,1
5342,你用绳子把行李捆起来，防止它掉下来。,0
5343,您的医生会在您的酒精流中发现血迹。,0
5344,永远不要剥夺某人的希望; 它可能就是他们所拥有的一切。,1
5345,你听说过向空中射箭的爱尔兰人吗？,1
5346,乙：为了伟大的事业牺牲了。 甲：那就业的意思就应该是为了找工作牺牲了。,1
5347,有一个妇女，看到警察在大声吆喝她的丈夫，便不快地对警察说：“请你说话留神些，向他大声吆喝的，除了我，没有第二个人。”,1
5348,我发现了国债的整个问题。我们大多数人每周工作5天，政府花费7天。,1
5349,爸爸现在有一个与他有更多共同点的人。,0
5350,你看到一个漂亮，聪明的人，你知道它一定是访客。,1
5351,当你携带2袋杂货时，猫必须蹭你的腿。,0
5352,某高校缺乏美女，一男生苦苦搜索数日竟毫无结果，于是愤然写道：如果美女是云，俊男是星，那我们学校的天空就是万里无云，星光灿烂！,1
5353,公安局得去公安局开证明证明公安局是公安局,1
5354,如果你从每个人那里学到一些东西，那么一百个错误就是教育。,0
5355,爸爸：孩子，你知道南非有什么稀有动物吗? 儿子：有北极熊。 爸爸：孩子。在非洲是找不到北极熊的。 儿子：所以才说它是稀有动物啊！,1
5356,你可以做些愚蠢的事情来迷惑你周围的人。,0
5357,你有没有听说刚开过月球的新餐厅？,0
5358,我的妻子前几天发生了意外。我们站在一个许愿井旁，她陷入了困境。,0
5359,贵的东西除了贵，其他的什么都好，便宜的东西它除了便宜，其他的什么都不好。,1
5360,询问你旁边的人是否知道如何利用绝密的五角大楼文件。,0
5361,如果你开得足够快，你可以在十分钟内到达任何地方。,0
5362,老师问小明：泡菜是菜么？ 小明：不是！ 老师：怎么不是？泡菜，泡菜，就是菜嘛～ 小明：你妹啊！那韩国人还是人了？,1
5363,当90％是水时，为什么我们称这个行星为地球？,1
5364,高中时，班主任常开导我说：“美女多如过江之鲫，你现在只需好好织网！” 考上清华后我想拿猴皮筋弹他家玻璃……,1
5365,我把你的话放到油锅里可以榨出油来！,1
5366,此仇不报非君子，君子报仇十年不晚啊！,1
5367,顾客：你辣椒辣不辣啊？ 小贩：保管辣放心吧！ 顾客：那算了吧，我吃不了太辣的。 小贩：……,1
5368,妈妈把一块鸡心夹到儿子的盘子里说：“吃吧，吃心长心，你会越来越聪明。” 儿子：“我才不吃呢，我可不希望长个鸡心。”,1
5369,有些人有道德，有些人不道德，大多数人都忽略了道德。,0
5370,双撇子：能用任何一只手将糖加入咖啡中。,1
5371,有福的是灵活的，因为他们可以把自己绑成结。,0
5372,一旦人们学会崇拜我，我就很容易相处。,0
5373,一天上班闲的没事干，大家就闲谈起来。 一同事问我：克林顿的老婆是希拉克吗？ 我说：对！ 等反映过来大家都笑了。,1
5374,社会学：估计可能伴随世界末日的社会学问题。构建一个实验来测试你的理论。,0
5375,做正确的事情总是正确的。〜小马丁路德金,1
5376,如果有人决定在那里进行锻炼，地狱真的会冻结。,0
5377,一哥们鼓起勇气在QQ上向MM深情表白。 一会儿MM回复：我是她的妈妈，我是来偷菜的。,1
5378,儿子：“爸爸，你喂过马吗？” 爸爸：“是呀，下放农村时喂过。” 儿子：“怪不得叔叔阿姨们说你最会拍马……”,1
5379,你可以抱怨，因为玫瑰有荆棘，或者你可以高兴，因为荆棘有玫瑰。,0
5380,有人说我一定是个可怕的人。这不是真的。我有一个小男孩的心......在我的桌子上。,1
5381,我们必须挂在一起，先生们......否则，我们肯定会分开。,0
5382,甲同学答道：插在面包版上。 习实老师：……,1
5383,青少年通过穿着完全相同来表达他们不同的燃烧欲望。,0
5384,一个快要失明的孩子，整体不想去学习上学。 好多天后，父母终于忍不住的问：“为啥不去上学？” 孩子说：“只听到声音，看不到影子，这跟放屁有什么区别……”,1
5385,昨天晚上睡觉，跟老公抢他的胳膊，老公抵死不从！ 老婆急了，就冒出了一句：老衲，你就从了师太吧！ 老公笑到手软，于是老婆得逞。,1
5386,您想和经理或知道发生了什么事的人交谈吗？,0
5387,一次参加婚礼，一个小女孩看到新娘子头上扎着很美很美的花环。 就冲妈妈喊：妈妈，阿姨头上，好漂亮的花圈……,1
5388,一月光族同事养条狗，他总结他的生活说：“月初时我吃什么狗吃什么，月末时狗吃什么我吃什么……”,1
5389,我订了一个没有任何东西的汉堡包，但我还是津津有味地吃了它。,1
5390,然后牧师注意到那个女人走在中央过道。,0
5391,一女人进一宠物店，要买一件小狗的毛衣。售货员请她带小狗来，以便查看尺寸。 小姐：不行，我是想在它生日那天，给它一个惊喜。,1
5392,小明欲整蛊一女孩，在其后面喊：“靓女！”   女孩害羞地回头。 小明抱歉地说：“不好意思，看错了！”,1
5393,一个家伙对律师说：我要离婚，我受不了我老婆晚上12点还往舞厅里跑。 是吗？那真是不可原谅，她去干什么？律师问道。 去把我拎回来！,1
5394,刚才经过一广场听到一对男女深情对唱：“找吖找吖找朋友…找到一个女朋友…亲亲嘴吖拉拉手…今晚生个小朋友…” 我一直都不知道还有这个版本的……,1
5395,徒儿我让你修练撒豆成兵术的时候别用巴豆你看变出来的兵只知道拉屎。,1
5396,长得帅有什么用啊！到银行用脸刷卡吗？,1
5397,除了林肯夫人之外，你是怎么喜欢这出戏的？,0
5398,说得肯定; 完全无视你所拒绝的一切，强调你的选择。,0
5399,如果它在第一个小时内没有卖出，它就不会卖出去。,1
5400,如果你的女朋友是个幸福的小吃货，那么就娶了吧，常言道：吃货好养活。,1
5401,第一个男人：你为什么没有子弹去打猎？,0
5402,主妇怒道：“你为何别的不拿，提着便桶做什么？你昏了吗？” 女仆答：“房子烧掉了，我们能在街道上解手吗？”,1
5403,你在哪里可以买到那些小塑料鞋头放在你的鞋带上？,0
5404,他一直坚持着，直到一个猎人出现并开枪打死他。,0
5405,初中的时候考历史，问：“刘邦的休养生息政策是什么？” 我一同学答道：笑一笑，十年少，少娶妃子多睡觉。,1
5406,一天，路上一美女向我问路。我发誓从未见过如次美若天仙的女孩，也不知道是紧张还是被兴奋冲昏头脑，我把自己家的地址告诉了她。,1
5407,baby看到她妈妈将超市里的东西藏在衣服里就问妈妈： 妈妈，你为什么不把东西放在篮子里呢？ 妈妈：这样省塑料袋啊,1
5408,老师看着那个男孩的天使般的脸，痛苦地扭动着，变成了三种红色。,0
5409,知识就是力量 - 如果你知道合适的人。,0
5410,生活是一个婊子，因为如果它是一个贱人，它会很容易。,1
5411,你常常被那些认为自己知道如何驾驶的愚蠢的美国司机所打动。,0
5412,同事问小王：“你常常陪你太太玩麻将，你觉得跟她玩麻将有意思吗？” 小王说：“只有利用这办法，才能回收部分薪水！”,1
5413,请你不要每次都用很羡慕的口吻对我说：“眼睛小真好，上课打瞌睡都不会被老师发现！”,1
5414,儿子马上道：“爸爸我知道了，我们家应该是一头爸爸，一只妈妈对不对？”,1
5415,文学大师钱钟书最怕被宣传，更不愿意在报刊露面。一次一位英国女士求见，钱先生执意谢绝，他回电话说：假如你吃了个鸡蛋觉得不错，何必要认识那个下蛋的母鸡呢？,1
5416,打破老婆终身制，实行小姨股份制。引入小姐竞争制，推广情人合同制。,1
5417,为后期软件产品增加人力使其更晚。,0
5418,我杀死了一个6只装，只是为了看它死了。,0
5419,记住不要忘记你不需要知道的东西。,0
5420,琳琳有次在大姨家家玩，晚上了要回去了， 他家人非要送琳琳，琳琳就玩笑一句我我长得安全～ 然后琳琳哥说：“安全架不住天黑啊…”,1
5421,那些不知道如何修理电脑的人，他们只是按下了一个破坏它的钥匙。,1
5422,你会发现，你唯一能做的就是错误，这是不值得的。,0
5423,较低的选民投票率表明参加投票的人数较少。,1
5424,小明和小刚的爸爸是个篮球裁判员。 一天，哥儿俩在家中玩皮球，小明不小心，把爸爸的茶杯打碎了。爸爸举手就打，小刚马上吹起了哨子：打人犯规！ 爸爸愕然。,1
5425,某姓胡夫妇去旅游，安检人员对他说：你姓胡？ 然后他回答：不，我一点也不幸福。 安检人员：我问你是不是姓胡？ 他：我不幸福啊！,1
5426,老师布置家庭作业，让同学们用格外一词造句。 小三不会就问爸爸。爸爸想了一下说：这么写吧：‘在方格纸上写，不会把字写到格外去。,1
5427,我：“妈，我这几天怎么老胸闷气短的啊？” 我妈：“多半是装的，给两张就好。” 于是给了我两百块，让我哪凉快哪呆着去。,1
5428,"我是一个很有深度的人,因为我住在地下室。",1
5429,一个金发女郎死了，来到了珍珠门，圣彼得迎接她。,0
5430,在情感与逻辑之间的斗争中，情感永远胜利。,1
5431,懒这个字笔画为什么这么多呢，很不合理啊！,1
5432,小明：当老师真好。 老师：好在那里？ 小明：看漫画、打电动都不用花钱，只要‘没收’学生的就行了！,1
5433,编写备忘录不是为了告知读者，而是为了保护作者。,1
5434,"一女博士半夜想问导师问题，发短信说了句""老师睡了么～"" 结果打快了打成“老师睡么～” 然后……",1
5435,念了十几年书，想起来还是幼儿园比较好混！,1
5436,政治家在大选后对妻子说：“祝贺我吧，亲爱的，我当选了。” “你不是骗人吧?” “不，亲爱的，现在已经用不着骗人了!”,1
5437,有时候你听不到我的声音，因为有时我会在括号里说话。,1
5438,朋友问三年级的儿子：“在班里排第几啊？” “第三。”儿子回答。 “成绩不错嘛！”朋友赞叹地说。 儿子接着牛气哄哄的说：“就俩打不过！”,1
5439,一位女秘书解释为什么放弃穿长裙而恢复穿迷你裙的原因：“自从老板不看我的腿，我的麻烦就多起来了。”,1
5440,妻子一边给女儿裁衣服一边抱怨着：我昨天新磨的剪刀，今天居然钝得很难剪布料了。 不会吧！早上我用它剪铁皮时还快着呢！丈夫说。,1
5441,接受所发生的事情是克服任何不幸后果的第一步。,0
5442,一对夫妇到律师事务所协议离婚。 妻子：我要求离婚是因为结婚到现在，我讲的话，他不曾听过。 丈夫：瞎说！这回你要我到律师事务所，我不是跟来了吗？！,1
5443,你能非常仔细地听一下这个部分吗？,0
5444,关键时我抛出了一块砖，刚好砸到怀揣美玉的人。,1
5445,闷骚就是自己对自己放荡。,1
5446,食堂打饭一般都是二两。 一天顺便帮室友打一份， 张口就对打饭的师傅说：“两个两两！” 说着都觉得别扭~~,1
5447,作为一个女人很难，因为它主要是与男人打交道。,1
