id,joke
624,信仰 - 双腿在膝盖处相遇，不能站起来。
625,"一女同学黑了些,她男友又太白了些,有天宿舍里得毒舌天后突然对她冒出一句：“你们这样不行,你们会生出斑马来的”"
626,当我走到商店（少走路而不是木材）。
627,书店来了一位顾客，“我想买本书，里面没有凶杀，没有爱情，没有侦探，没有百万富翁，也没有妙龄女郎。你能不能为我推荐这样一本书呢？” “可以，火车时刻表。”
628,感谢幽默项目有这么好的问题和分享的能力！
629,您知道吗？我丈夫在乒乓球决赛中受了伤。 可从来没有谁看见过他打过球啊？ 是的。他是在看比赛中喊坏了声带。
630,“小张，你的气色不好，出了什么事？” “我昨晚快天亮才回家，正在脱衣睡觉时，太太醒来了，问我为什么起得如此早。我只好又穿上衣服来上班。”
631,因为小时候不知道自己恐高，刚上树没觉出来，当下手砍树时，眼前发亮，把人家弟弟的手给砍了，当时吓得跳树撒腿就跑。
632,甲：最近我家老召贼。 乙：养条狗呗。 甲：不用了，我老爸准备退休了。
633,有一NB同学，其唯一的姐姐失恋了。于是给他姐夫发短信：“姐夫啊！我姐姐失恋了，你去安慰她……”
634,骄傲是我们所拥有的。可惜是其他人有什么。
635,为了完成某项工作，委员会应该由不超过三名男子组成，其中两人缺席。
636,一哥们在公交车上，头靠着旁边一美女的肩膀睡着了。 一会儿，美女小心翼翼地推醒了他，弱弱地说：“不好意思，你的粉刺扎到我了。”
637,伯伯，我要买一本《儿童时代》。 买它要搭一本别的书。 搭配的是什么书呀？ 一本《老年天地》。
638,病人：“我真不好意思告诉您：我夫人认为您收我手术费太高了。” 外科医生：“不过，我亲爱的，我相信，您对自己生命的估价不会像您夫人那样低。”
639,病孩：妈妈，发药的阿姨为什么戴口罩？ 妈妈：给你的药很好吃，院长怕她们偷吃了。 病孩：给那些拿刀的叔叔戴口罩是怕他们聚餐吧？
640,一朋友她老公是律师，专打离婚官司。 问：“老公你以后别打离婚的官司了，把人家家庭都拆散了，有点缺德。” 老公：“拆一对成全两对，积德行善。
641,一个女人对女邻居说：你又要去听音乐会吗？要知道，今天演奏的仍是昨天的节目呀！ 不错，我知道，但是，今天我要穿的不是昨天那一件连衣裙。
642,精神科医生说，4人中有1人患有精神疾病。检查3个朋友。如果他们没事，那就是你。
643,"一个和尚挑水喝,两个和尚抬水喝,三个和尚没水喝,四个和尚斗地主,五个和尚可以去扮福娃了。"
644,今天中午打饭地时候，看见一哥们拿着半个西瓜皮去打饭。 食堂大妈还真给他打了！
645,如果调试是删除错误的艺术，那么编程必须是将它们放入的艺术。
646,每天过得像是你的最后一次，最终你会是对的。
647,我很忙。你好丑。祝你今天愉快。
648,你不能赢。你不能收支平衡。你甚至不能退出游戏。
649,活鱼会逆流而上，死鱼则随波逐流。
650,盲人妻子和聋哑丈夫之间的婚姻很好。
651,一同学考试想作弊，收到短信发来的答案后，寻机查看， 但发现监考老师老是盯着他，直至考试结束。 试后，老师留下该同学，说：你真像我一个大学同学。
652,当您需要更换瘪胎时，您会发现备胎也是平坦的。
653,最大的乐趣是在没有他们知道的情况下为某人做点什么。
654,售票员：你的孩子都穿这么长的裤子了，不能再买半票了。 年轻母亲：哦，买票要看裤子长短吗？那么，我今天可以免费了？
655,这是我见过的最有趣的事情！
656,当你的智商达到80时，卖出去。
657,练习随意的仁慈行为，毫无意义的美丽行为。
658,一女子去算命，相面先生说：“小姐，你最近将有倒霉的事情发生，因为你身上有凶兆。” 女子一听说道：“那好，我把胸罩脱下来是不是就好啦。”
659,父亲对即将成为其女婿的年轻人说：“如果我给女儿很多嫁妆，那你打算拿什么和我做交换呢？” 年轻人想了一会，才吐出了两个字：“收据。”
660,在车上，看见一个小偷准备摸我包。 我笑眯眯地说：“兄弟，你来晚了，有一个人比你下手还快。” 小偷惊了，我接着说：“那是我老婆！”
661,过去：一流学生出国，二流学生考研，三流学生就业。现在：一流学生就业，二流学生出国，三流学生考研。
662,请你相信我！ 怎么相信呢？ 亲爱的，我那纯洁的爱情只献给你一个人。 那么不纯洁的给谁呢？
663,结婚证书只有在离婚时才有用，我们烧掉它吧，今后用不着它的。一根火柴将结婚证书烧掉了。 后来，他们在宾馆被扫黄的带走了。
664,我的妻子不确定并说，再说一遍，所以我重复了这些姿势。
665,某日上数学课，A君感叹道：“真是度分如年啊，还有多久下课？” 旁边的班长看了看表，幽幽地说：“还有一年。” A君……
666,最好让别人认为你是白痴，而不是张开嘴来证明这一点。
667,为什么在课堂聚会上你比其他人看起来更年轻？
668,这是一场完美的婚姻。她不想，也不能。
669,在华南理工大学，一女同学在食堂吃饭时，一机电系男生凑到旁边，“同学，我能和你说话不，我已经一个月没和女生说话了。”
670,1967年，犹太人如何在短短6天内击败埃及？
671,大学生：我常常梦见自己当了教授。有什么办法让梦想实现呢？ 教授：少睡点觉。
672,你在租用你脑袋里的空间吗？它可能是有利可图的。
673,丈夫：你知道，老婆，我们的儿子从我这里得到了他的大脑。
674,计算机将我的工作减半，老板希望我把它全部重新组合在一起！
675,老师：乔尼，学生守则一共几条？ 乔尼：十条。 老师：如果你破坏了其中的一条…… 乔尼：那还有九条！
676,如果你把双脚牢牢地放在地上，你将无法穿上裤子。
677,顾客：我点的是溜肉片，里面怎么这么多的青椒、胡萝卜、洋葱啊？ 老板：今天我们店庆大酬宾，买一赠三啊。
678,宗教战争就像孩子们争吵谁拥有最强大的想象力的朋友。
679,组织产生的工作越少，重组的频率就越高。
680,共产主义就像禁止 - 这是一个好主意，但它不起作用。
681,小王站起来说：“听了局长的指示，腰不酸了，背不疼了，腿也不抽筋了，走路也有劲了。这指示，还真管用！”
682,通常是疯了，在清醒的时刻，我只是愚蠢。
683,被偷有二方面原因，要么是你看起来有钱，要么是你看起来很马虎。
684,无论你有多少资源，它都是永远不够的。
685,我嘴笨，吵架吵不过老婆，所以每次吵架完败后，我都会偷偷把老婆的电子体重称调高1公斤。
686,如果事情似乎变得更好，你就忽视了一些事情。
687,当你和我一样伟大时，很难谦虚。
688,在办公室吃完一桶方便面，剩下汤装进小塑料袋，扎好袋口就往窗外扔。 抡园了膀子鼓足了劲，叭！全砸窗框上了，再看我的脸……自作自受！
689,你会让一个虫子逃脱，因为它没有咬你吗？
690,老鼠的不满：马场、牛圈、猪圈、狗窝、蜂窝、蚂蚁窝、鸟巢听着多好听，为什么把我们的家叫“老鼠洞”？
691,我们不会绊倒山脉; 我们大多发现了小事。
692,顾客：“你们卖的酒怎么没有酒味啊？” 服务员接过一闻：“啊，真对不起，忘记给您掺酒了。”
693,经验使您能够在再次犯错时识别错误。
694,转世：让我们继续努力，直到我们做对了。
695,我不是说她很胖，但当我把她的裤子拉到她的膝盖时，她的屁股还在他们身上
696,男人就像自行车头盔，他们在紧急情况下很好，但通常只是看起来很傻。
697,妻子从旅游地给丈夫拍了一份电报：4个星期体重减轻一半，我可以再呆多久？ 丈夫回电：再呆4个星期！
698,为了在股票市场上赚一大笔钱，从一大笔钱开始。
699,如果你的年龄只有你感觉到的那么，我怎么能活到150岁？
700,给予的行为比接收者的优点更重要。
701,老师，在我背书时，您怎么还拿着书？ 我那是要检查你有没有遗漏的地方。 哦，老师，难道您也没背熟吗？ 嗯……
702,我终于知道为什么homework是不可数名词了！ 因为那玩意儿就压根写——不——完！！！
703,成不了楷模 当个凯子也是可以的。
704,尿到一半手机就顺着裤腿往下滑，无奈只能把那条腿抬起来， 这时领导就进来了：“呦 ！划地盘儿呢。”
705,我去了一个闹鬼的房子，看着厨房的桌子下面，发现了灵口香糖。
706,圣诞节：游戏玩太久，都忘记时间了，肚子有点饿，打开冰箱一看，只剩下蛋了！
707,你这么成熟懂事，想必一定没人疼你。
708,电视新闻正在报道抗洪抢险。 “天哪，又涨了！”妻子惊叫道。 卫生间传来一个激动的声音：“涨了几个点？”
709,全部以大写形式发送紧急电子邮件。邮件服务器将其选中并将其标记为急送。
710,子：妈！影片中，常有男女二人，口对口的，这算什么？ 母：大概那男的快断气了，所以穷凶极恶地要女的接气；或者女的要断气了，男的替她接气。
711,一个人画了许多拙劣的画，临死前想把这些画送给一个团体，以图留名于后世。于是他向律师请教：我的画送给哪个团体最合适？ 律师答道：我想，最好送到盲人院！
712,女士：我的小狗病了，你能给我推荐一个好兽医吗？ 男士：对不起，女士，我们这儿所有的医生都是人，没有会看病的动物。
713,本人实习护士。今天上班期间。 值班医生坐电梯上来，老师说了一句：“哎呀，小欧， 你怎么好意思自己坐电梯上来，多浪费电啊。”
714,没有什么比花花公子中心折叠的笑容更浪费了。
715,新婚不久的儿子与爸爸的对话。 儿子：怎样才能保持婚姻的长久？ 爸爸：忍！ 儿子：如果忍无可忍怎么办？ 爸爸：再忍！
716,我要问的是，你对待我的方式与女王无异。
717,妻子：“亲爱的，当年你娶我时答应给我月亮的。” 丈夫：“真对不起。百货公司经理说早就卖光了。”
718,除非有充分理由改变方向，否则猫会直线移动。
719,几个小偷想偷取ATM，结果被警察捉住了。 警察说：“这你也敢偷，胆子不小。” 小偷们可怜地说：“哪里哪里，偷几个奥特曼而已。”
720,给我一个女人，我能创造一个兽族。
721,当你错误地种植过多的种子时，每粒种子都会长大。
722,他的父亲说：“儿子，你要去哪儿？” 儿子回答说：“我要抓住一些鸡”。
723,客：“你说换新老板了，怎么还是你开着这馆子。” 主人：“我娶了老婆了，她是我的新老板。”
724,一分钟有多长，这是要看你蹲在厕所里面还是蹲在厕所外面。
725,qq的在线率越高，证明这个人越寂寞。
726,经理：你不能在上班时间用公司的电话聊天。 职员：那我在家休息的时候凡是你打来的电话一概不接。
727,爸爸告诉我：“女人喜欢很有钱的男人”； 妈妈告诉我：“女人喜欢有貌的男人。” 我翻翻钱包，又照照镜子，然后我哭了....
728,你知道什么会成为一个好故事？关于一个让人快乐的小丑的事情，但在他内心真的很难过。此外，他有严重的腹泻。
729,父亲在游戏厅门前看到儿子，生气地说：“你一点儿也不知道学习，光会打游戏，我十回有九回都在这儿看见你!” 儿子说：“我还比您少一次哪!”
730,许多人只是因为看到你保留你的脾气而发脾气。
731,它不仅仅是赢得比赛 - 它还在喝啤酒。
732,做爱是伟大的，但有时候你不想只是想得到爱？
733,文学课上，讲到四大名著，老师发问：潘金莲西门庆等人是四大名著中哪本名著？ 一哥们起身高声答到：金瓶梅…
734,每个政客都有价格，有些人讨价还价。
735,如果您在放入餐具之前必须洗碗，为什么称它为洗碗机？
736,昨天坐公交车，听一年轻人抱怨：“天天下雨，真烦人。” 旁边一老太太接道：“都怪神九把天给捅破了。 ”
737,生活就像一首美妙的旋律，只有歌词搞砸了。
738,很少有女性承认自己的年龄。更少的人采取行动。
739,获胜不是一切，但失败并不是什么。
740,老公：如果我是一匹布，或者是一匹绢，我估计老婆会在我身上绣上‘长期饭票’四个光芒万丈的大字。
741,你知道如果它需要全部动力才能滑行到坡道上，你已经着陆了。
742,一个船员领导者永远不够，但两个人太多了。
743,当他回到家时，他发现其他车已经占用了这个空间。他很不高兴。
744,永远不要承诺！让别人承诺给你。
745,如果一只鸟在挡风玻璃上晃动，你会怎么做？
746,人贵在言而有信——我说不还钱就不还钱!
747,拥有一切的人在世界的哪个角落？
748,女人：两个。你去找你的，我会去找我的。
749,你在墙上看什么？笑话掌握在你手中。
750,我告诉我的精神科医生，每个人都讨厌我。他说我很荒谬 - 每个人都还没见过我。
751,让你的丈夫记住你的周年纪念日的唯一方法是什么？
752,对话：一种声乐比赛，其中呼吸的人被称为听众。
753,提问:市场上有增肥药吗？吃什么东西能胖一点？越简单越快越好！ 回答:市场上没有，树林里有，去捅马蜂窝。
754,朋友说：“你不了解，我其实是因为另一个女人而离婚的。” “那个女人长得很漂亮吧。” “不，又老又丑。是我丈母娘。”
755,当你的朋友在你的新鳄鱼皮鞋上赞美你并且你赤脚时，你已经老了。
756,老师带小学生们到动物园游玩，乘机告诉小学生们要爱护动物，并问他们以前是否做过爱护动物的事。 一个小学生很快地回答：“我曾经踢过一个小孩，因为他踢了他的狗。”
757,当我心情不好时，额头会留下红色斑点。
758,如果看起来好得令人难以置信，那真是太好了。
759,自由* OF *宗教包括自由*来自*宗教。
760,酒醉后，甲：我跟老婆求婚时，跪了一个小时，你跪了吗？ 乙说：我老婆说我就免跪了，将来有的是机会。
761,iPhone6还真难抢，我今天拿着刀在街上逛了半天都没碰到一个人用。
762,女人有秘密，总想着和她的男人分享；男人有秘密，女人会逼着男人和她分享。
763,在实习的时候，对一个老师说：陈老师你是不是姓陈？
764,啤酒不会让你发胖。它让你倾斜（对着门，桌子，墙壁）。
765,妻：来看看我有没有断掌？ 夫：不用看了，铁定有的。 妻：为什么？ 夫：不然我的一生怎么会断送在你的手里
766,营业员：好消息！新到的畅销书，买一本送一本。 顾客：为什么？ 营业员：一本是原书，一本是勘误。
767,我有朋友发誓他们有色彩梦想。我说这只是他们想象中的一种色彩。
768,“姑娘，作为心理医生我必须告诉你， 丑并不是你自卑甚至自闭的原因， 我希望你能勇敢地抬起头，自信的女孩最美！” “那能转过身么医生！？”
769,在一开始，宇宙就被创造出来了。这让很多人非常生气，被广泛认为是一个不好的举动。
770,今天去相亲，问那个女孩：“你多大啊？” 她相当自豪地回答：“34D。”
771,女：“照片上那个女人是谁？” 男：“是在没有同你认识之前的那个女人。” 女：“好啊，这么说，你那时就对我变心了。”
772,自然男人睡觉时醒来时看起来很好看。女人在某种程度上会在夜间恶化。
773,没有女人会像你结婚的女人一样对待你。
774,有些人声称他们听到了上帝的声音。这是真的？
775,男：我们已经把彼此过去的生活都了解的很清楚了，接下来该做些什么呢？ 女：接下来，我们应该就自身生理上是否存在历史问题进行探讨并举证。
776,给老子摆正位置不要乱放屁，不要太把自己当回事儿。
777,任何一个消息在经过官方否认之前都不能相信。
778,艰苦的工作经常在一段时间后付出代价，但是懒惰现在总是需要付出代价。
779,我们食堂的肉包很好吃，包子里有许多味道，大爷的烟头味，老奶奶的香皂味，大叔的汗水味，还有年轻妈妈的乳汁味，姐姐们的香水味。
780,遗憾的是她不会永远活着，但是又一次，谁做到了。
781,为什么闭着眼睛的人总是睁着嘴？
782,如果你工作不够，那你就是一个无所畏惧的屁股。
783,新年已过去十几天了，一位男青年忘了给他的女友拜年，便写了一封情书。他在信的末尾处写道：祝你度过一个愉快的晚年！
784,你改变关于自己的一切都无法治愈，这没什么不对。
785,温妮会花费他所有的时间练习冷静。他非常好。他可以去地毯下。
786,姑姑在卧室里喷上灭蚊药，带侄女出去散步。 路上，侄女不解的问：姑姑，你为什么不买二斤肉挂在家里，让蚊子吃饱，它不就不咬咱们了吗？
787,书店主：“这一本，价钱又便宜，看了，有趣得一定可以笑死。” 妇人：“买一册，我拿去给我婆婆。”
788,如果可怕意味着可怕，那么可怕的意味着可怕吗？
789,峰会会议往往像熊猫交配。期望总是很高，结果通常令人失望。
790,昨天我看到一只鸡过马路。我问它为什么。它告诉我这不关我的事。
791,立秋后的天气如此凉爽，为何我的脑子里只想着：便宜了军训的这帮兔崽子了。
792,寒假作业是什么概念：我们写一个月，老师写一个阅。
793,只有缺乏想象力才能使我无法用想象中的恐惧来固定自己。
794,做久了储蓄，突然出来做大堂经理，在网上银行替客户购买基金时，指着小键盘，想让客户输入密码，却冒出一句：请在这里签名。
795,如果上帝希望我们为我们的裸体感到羞耻，他会给我们更大的手。
796,为什么在飞机座位下有浮选装置而不是降落伞？
797,始终在壁炉架上保留好几张卡。如果意外的客人到达，他们会认为你生病了，无法清理。
798,爱并没有真正让世界变得圆润，但它让这次旅行变得有价值。
799,亲爱的！丈夫在梦中嘟噜着，把电视机关掉吧，把被褥铺好，再递给我一杯热茶。 不行啊，我的胖小子！躺在丈夫身旁的妻子回答：我们是在电影院里。
800,‍　　那天我一边吃冰淇淋一边骑自‍行车骑着骑着，突然感觉冰淇淋融化了滴了一滴在手上，哥毫不犹豫的舔了一下。 尼玛是鸟屎。
801,食堂的东西很难吃，不过吃过我老婆做的东西之后，我决定继续吃食堂!
802,但当你把他带进车里时，他把头伸出窗外。
803,不要因为侮辱你而感谢我。这是我的荣幸...
804,老王孤独地住在一幢房子里，他说：“我的房子风进、雨进、光进、老鼠进，整天热闹得很。但是儿子不进、亲戚不进、钱财不进、水电不进，活的生不如死。”
805,如果多样性是生活的调味品，婚姻就是剩下的垃圾邮件的大牌。
806,棒球运动员：在夏天的比赛中需要数周的春季训练的人。
807,技巧 - 在尼亚加拉大瀑布上成功走钢丝。
808,宿舍某人喝别人的开水，烫得跳起来了，嘴里还叫：他娘的，这么烫，猪都受不了啊。
809,脑袋空不要紧、关键是不要进水。
810,小外甥最近迷上了看电视，一天突然问我：“舅舅，你打过110吗？” 我：“没，怎么啦！” 小外甥：“电视上老有人打110，他不疼吗？”
811,男......只要我们最终躺在床上，就把它称之为你想要的任何东西。
812,林子大了什么鸟都有，世界大了什么人都有。
813,我有天赋的天赋。我是从爸爸那里得到的。
814,救命！我被关押在幸运饼干工厂！
815,一视钱如命的老兄突然换了一部新手机，众人大惑不解问之。 答曰：“别人离婚换老婆，我老婆换不起，手机还换不起吗？” 众人愕然大笑。
816,我要努力攒钱，争取买一个自动取款机。
817,一天懒蛤蟆发财了，跑到一家酒店喊道：给我上炖天鹅肉、烧天鹅肉、烤天鹅肉、清蒸天鹅肉、铁板天鹅肉…另外再给我找只漂亮的小天鹅陪老子喝酒。
818,爸爸：因为牛肉涨价了，而熊肉没涨。
819,世事往往如此，想回头也已经来不及，即使你肯沦为劣马，不一定有回头草在等着你。
820,结论 - 你厌倦思考的地方。
821,给定房间内的所有行李和箱子必须尽可能早地包含一只猫。
822,当一只狗走近他时，一个瞎子站在外面。
823,永远记得仔细校对，看看你有没有说出来。
824,为防止顶端优势，王大夫一刀砍下植物人患者的头。
825,老师：人类是从猿进化来的，这是绝对正确的。 学生：我也这么认为，要不为什么猴子会剩得这么少了。
826,朱元璋是我大爷，不信你把他叫出来问问！
827,为什么爱尔兰人把空牛奶盒放在冰箱里？
828,让傻瓜亲吻你是愚蠢的。让一个亲吻欺骗你更糟糕。
829,女友奶奶过生日，本来想说万事如意的，结果一下子脑抽， 说到万后字愣是想不出后来的话，憋出一句，万岁万岁万万岁……
830,这不是一种舞蹈，而是一种带有歌词的生育仪式。
831,小明的爸爸对小明说：你看我这么多的肌肉。 小明说：那你怎么只长鸡肉不长猪肉呢？ 弄得爸爸哭笑不得。
832,大多数专家认为，最可能被毁灭的方式是偶然的。这就是我们进来的地方; 我们是计算机专业人士。我们引发事故。
833,妻子：今年春节不知会流行什么时装? 丈夫：只有两类，一种是你不合意的，一种是你合意而我不会买的。
834,"放假和一群高中小孩打扑克，一高一小孩输了, 按我们事先规定，他回家后很认真地问他妈妈：妈，我是不是猪生的呀？ 他妈拿擀面杖追了他一天……"
835,教孩子要有礼貌和礼貌，当他长大后，他永远无法将他的汽车挡在高速公路上。
836,做人一定要做一个蹦蹦跳跳的人。
837,这不是我们所代表的......这是我们谈到的重要事项。
838,你其实挺聪明的，小笨蛋。
839,酒店里，顾客喝完酒对服务员说：我想我是喝多了，能给我拿点什么醒酒的东西吗？ 服务员说：好的，您稍等，我这就给您去拿账单！
840,儿子：“我不要你辅导，我要妈妈辅导，昨天你把‘一顿饭’写成‘一吨饭’，同学们都笑话我是‘大饭桶’。”
841,愿你有一个非常愉快和快乐的Y2K体验。
842,天国为那些为天国做好准备的人做好了准备。
843,我的猫让我在房间里搜寻看不见的入侵者。
844,一些奇怪但有趣的拾取线......我不知道他们是否真的有效！
845,为什么在真正的便便仍然免费时购买洗发水。
846,高尔夫曾经是富人的运动，但现在它拥有数百万的穷人！
847,最近压力大，啃旺旺雪饼居然比别人啃烟还厉害。
848,听别人形容梦想，没有什么比这更无聊了。
849,孩子想了一下，坚定地说：站旁边！
850,男：“我是摄影师，一直在寻找像你这样的脸。” 女：“我是整形外科医生，我也一直在寻找像你这样的脸。”
851,他在里面发现了一批自制饼干和他最喜欢的美国电视剧的录像带。
852,现在客厅里有一个更明亮的灯泡。
853,你被飞香槟软木塞比被毒蜘蛛杀死的可能性更大。
854,女同学：“你怎么又被老师留了？有错就改啊！” 男同学：“足球比赛错判，那教练怎么就不改呢？” 女同学：“这个……”
855,人干点好事儿总想让鬼神知道，干点坏事儿总以为鬼神不知道，我们让鬼神太为难了。
856,“这是我专门为你定制的手机”刘恺威说罢笑着拿出一款手机递给杨幂，上面赫然显示着一个硕大的“mi”字。
857,汉斯太太把支票递进银行的窗口时，难为情地说道：对不起，我丈夫的签字有点儿难认。我没想到，他见我拿着手枪，会吓成那个样子……
858,自卑感的问题在于合适的人从来没有过。
859,店主：“这本书便宜，很有趣，看完可以笑死你。” 女人：“那我买一册，拿去给婆婆看。”
860,爸爸患有高血压，看病回来后，妈问他，医生有什么吩咐。爸说：医生劝我要多运动，少吃咸的东西。 妈说：既然如此，以后你还是跑跑步，别老是喜欢到海水浴场去。
861,乔治华盛顿的兄弟劳伦斯是我们国家的叔叔。
862,并非所有男人都很讨厌。有些人死了。
863,有一天清晨，她打电话给那个小伙子：“你好，我就是对面单元里的姑娘，你还记不记得，昨晚我脱下长筒袜子放在哪里了。”
864,不受控制地笑了大约3分钟，然后突然停下来，怀疑地看着每个看着你的人。
865,在世界的某些地方，人们仍然在街上祈祷。在这个国家，他们被称为行人。
866,信息呈现为破裂的消防水带 - 向各个方向喷洒 - 无法阻止它。
867,昨儿烫了个头，今早上班老板见了说：女孩子嘛，再怎么贪睡早上起床也得梳一下头啊～-_-！
868,我们现在回到我们定期举行的火焰投掷。
869,我有一个非常好的记忆，除了它太短了。
870,永远不要拖延会议结束或鸡尾酒时间的开始。
871,嘿圣诞老人！你的顽皮女孩名单多少钱？
872,如果你把每一种情况都视为生死攸关的事情，那就准备好死很多次。
873,我节食了一个月，我失去的都是30天
874,成为一名教师的三个理由：六月，七月和八月。
875,一个领域的专业知识不会延续到其他领域。但专家经常这么认为。
876,“波洛涅斯由于作弊被开除了。” “怎么回事啊？” “在生理卫生考试中，他数自己的肋骨，结果被发现了。”
877,你妈生你的时候是不是把人给扔了把胎盘养大？
878,"不是事情或世界变糟了, 你只是知道的越来越多了。"
879,米歇尔 - 穿着白色高跟鞋，围着她的手提包跳舞。
880,布朗说：我想离婚，我太太3个月不跟我说一句话。 朋友说：你真幸福！这么安静的太大哪儿去找？
881,在紧急情况下，打破玻璃。惊叫。流血至死。
882,儿子：爸爸，我妈跟奶奶吵完架，总爱跟别人说她是无心的，那，我妈妈的心呢？ 父亲：锁在钱包里啦！
883,亲爱的，我是你的第一个女人吗？ 你们女人可真烦，怎么都爱问同样的问题呢？
884,原教旨主义者是有福的，因为他们会抑制地球。
885,您可以访问过去，不要携带任何行李。
886,最好的汽车安全装置是一个后视镜......里面有一个警察。
887,哥，不寂寞。因为有寂寞陪着哥。
888,老人又一动不动地盯着天花板，一言不发。
889,上物理课时，老师问：什么物体最重？ 小刚站起来答：我家外公最重！ 老师奇怪地问：为什么？ 小刚：我爸爸写信时总称你‘泰山’。
890,我拳打南山敬老院，脚踢北海幼儿园，1米以下全部干倒，我往太平房上一跺脚，不愤的给我站起来。
891,别再逼我，再逼，我就在地上划个圈圈咒诅你被丑女强吻！
892,我们没有被包围。我们处于目标丰富的环境中。
893,在混乱之中，一个声音说：微笑并且快乐，因为它总是会变得更糟。我笑了，我很高兴，而且确实变得更糟。
894,幽默是灵魂的健康，是毒药的悲伤。
895,关于人类的一个奇怪的事情是我们工作直到我们生病才能获得一笔财富，然后付出一大笔钱再次康复。
896,当胖女士坐在你的脸上时，一切都结束了。
897,您的智商测试结果又回来了。他们是消极的。
898,毁灭友情的方式有许多，最彻底的一种是借钱。
899,人们问你在南北战争中你在哪一方？
900,水能载舟，亦能煮粥！子在川上曰：“有船多好！”
901,女主人从外面回来，问新来的女佣：“你有没有照我的吩咐，把冰箱清理干净？” “清理过了，太太。”女佣回答，“每样东西都很好吃！”
902,组件故障的可能性与维修或更换的难易程度成反比。
903,在悲观主义者计算他的祝福：10 ... 9 ... 8 ... 7 ......
904,佩内洛普 - 进站后女王，喜欢男人僵硬。
905,为了被爱而爱是人; 为了爱而爱是天使。
906,天塌下来你顶着，我垫着!
907,支持当地警察部队; 你的生活可能有一天会依赖它。
908,一只猫总会坐在你想读的东西上。
909,问:“姑娘，您对您理想中另一半的要求是？” 姑娘答：“但愿人长久。” “可姑娘，此事古难全啊。”
910,拯救加州; 当你离开时带走一个人。
911,早起的鸟可能得到蠕虫，但第二只老鼠得到了奶酪。
912,教授：上完厕所为什么要洗手？ 学生：有细菌、有病毒、要吃东西、不卫生…… 班长：厕所里有其他人，不洗不好意思。
913,儿子：爸爸，什么叫法律? 父亲：法律就是法国的律师。 儿子：那么什么是法盲? 父亲：那当然就是法国的盲人。
914,如果你不能成为一个好榜样，那么你只需要作为一个可怕的警告。
915,如果被切得很细，任何东西都可以食用。
916,男：相信我，我会让你成为世界上第二幸福的人。 女：为什么不是第一呢？ 男：有了你，我就是最幸福的人！
917,能用钱解决的问题都不是问题，可问题是我是穷人。
918,任何能够看透女人的人都会失踪很多。
919,妻子给丈夫打电话说：“咱家的汽车进水了。” 丈夫吃惊地问：“汽车刚检查过，怎么会进水呢？你现在在哪里？” 妻子哭着说：“在河里！”
920,儿子问爸爸：什么是爱江山更爱美人？ 爸爸答：爱江山就是爱祖国爱人民，爱美人就是爱妈妈，爱妻子，爱儿女。
921,一旦我们解决了虫子，我们就会遇到扁虫。
922,热情好客让您的宾客有宾至如归的感觉，即使您有宾至如归的感觉。
923,幽默是让锯末从填充衬衫中脱落的洞。
924,与第一个男友分后，我在阳台上种了金针菇。 与第二个男友分后，我在阳台种了胡萝卜。 与第三个男友分后，我在阳台上种了黄瓜。
925,我是天使，回不去天堂是因为体重的原因。
926,我从未见过电，所以我不付钱。我在账单上写道：“对不起，我整个月都没见过。”
927,我站在公园里，想知道为什么飞盘越来越近，飞盘越来越大了。然后它打了我。
928,因不堪忍受网络暴力，小明停止了对他人的谩骂。
929,爸爸：怎么搞的，大白天还开着灯？ 儿子：这是你早晨上班前忘记关了。 爸爸：你发现了，为什么不关上？ 儿子：你不是经常教育我要用事实说服人吗？
930,我的生活充满了可怕的不幸; 其中大多数从未发生过。
931,最野蛮的争议是关于无论哪种方式都没有好证据的问题。
932,一家人正在吃西瓜。 儿子问：“爸爸，是瓜都能吃吗？” 爸爸：“是的。” 儿子：“爸爸，我想吃傻瓜！”
933,当你的眼睛变成你喉咙里的骨头时，你如何应对？
934,今天晚饭后，和二货老婆聊天中， 老婆突然说：你在炫富吗？ 我不解，二货继续说道： 你牙齿缝里夹了一丝肉！ 我：！！！！！
935,我妻子想减肥，所以她每天都去骑马。 结果怎么样？ 马在一个月之中瘦了四十斤。
936,非洲黑妹去上海旅游，住进一宾馆。半夜失火。那非洲女人飞快向外跑。 一消防员看到惊奇的说：我的娘唉，都烧焦了还跑得这么快!!
937,甲：张老师是最严厉的，你运气真好，不在她班上。 乙：可她是我妈妈。
938,对大多数人来说，解决方案意味着找到答 但对于化学家来说，解决方案仍然是混乱的。
939,你怎么知道什么时候调整你的风笛？
940,要说《阿凡达》中出场的人物里我最喜欢的还得说是巴依老爷。
941,以前真的是美女才是美女；现在只要是女人就是美女。
942,办公室：在您艰苦的家庭生活之后，您可以放松身心的地方。
943,建立信任需要数年时间，而摧毁信任只需几秒钟。
944,我想要的是所有的力量，没有责任。
945,让我们组织这件事，并从中获取乐趣。
946,跑堂的：“你给我的小费是一张假币。” 顾客：“是你找钱时给我的呀！” 跑堂的：“你明明知道我不想要它，干吗还要给我呢？”
947,谁也不知道穿山甲住在哪，直到一天才听它这样说。 穿山甲：穿越玩久了，别人还以为我家在隧道里呢。
948,生活就像一个卷饼 - 如果它真的很好，你就不需要一把刀。
949,莱昂纳多达芬奇发明了剪刀; 另外，他花了10年时间画蒙娜丽莎的嘴唇。
